apartment,area,floor,lease_mode,orientation,price,quarters,renovation,s
3室1厅1卫,70平米,中层,整租,东南,6000,"山河东街小区,越秀,东山,距1号线东山口站约906米,达道西路山河东街",精装修,东山口 山河东街 三房一厅 精装修 拎包入住 安静不吵
2室1厅1卫,58平米,低层,整租,东,6200,"东山一品,越秀,水荫路,距5号线动物园站约646米,水荫路69号",精装修,东山一品精装两房，名族风装修，配套齐全 随时拎包入住 方便看房
2室1厅1卫,90平米,中层,整租,东北,4800,"竹丝岗二马路小区,越秀,东山,距6号线东山口站约460米,竹丝岗二马路",中装修,农林下路广百后面，电梯楼小区环境靓安静安全
4室2厅4卫,198平米,中层,整租,南北,8000,"绿怡居,越秀,环市东,距5号线动物园站约701米,水荫路水荫直街6巷53号",精装修,绿怡花园别墅 精装修，拎包入住 出行方便
1室0厅1卫,28平米,高层,整租,东南,450,"文德先生,越秀,北京路,距6号线北京路站约324米,文德南路与珠光路交界处",精装修,精装，家具家电齐全拎包入住看房方便。
2室1厅1卫,81平米,中层,整租,东西,4800,"金羊花园,越秀,杨箕,距1号线杨箕站约178米,越秀中山一路49号",精装修,金羊花园 精装2房 住家陪读 交通便利
3室2厅1卫,93平米,中层,整租,南北,5100,"五羊新城小区,越秀,五羊新城,距5号线五羊邨站约214米,寺右一路一巷（华润万佳后面）",中装修,五羊新城 幸福小区三房 大院管理 近五羊邨 住家合租均可
3室2厅1卫,110平米,高层,整租,南,6000,"福今路小区,越秀,东风东,距1号线杨箕站约671米,东风东路福今路",简装修,福今路 精装三房两厅 环境舒适宁静
3室1厅1卫,95平米,中层,整租,南北,5300,"署前路仑园,越秀,东山,距1号线东山口站约335米,东山口署前路",精装修,署前路 三房一厅 精装修 家电齐全 大阳台 采光好 月租5300
1室0厅1卫,52平米,低层,整租,南,4000,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",豪华装修,富力新天地全新装修住宅初次出租实拍图片
2室1厅1卫,41平米,高层,整租,东,3000,"中山三路小区,越秀,东川路,距1号线烈士陵园站约388米,越秀区中山三路",简装修,中山三路 葵树庙 中层两房 交通便利
1室1厅1卫,39平米,高层,整租,东南,2200,"东华西路小区,越秀,东川路,距1号线烈士陵园站约632米,东华西路",简装修,地钱1号线 1房1厅  近(烈士陵园地铁站)
3室2厅1卫,93平米,中层,整租,西,6000,"五羊新城小区,越秀,五羊新城,距5号线五羊邨站约214米,寺右一路一巷（华润万佳后面）",简装修,五羊小区 3室2厅 6000元
4室2厅3卫,150平米,高层,整租,东南,7200,"东昌南街小区,越秀,东川路,距1号线烈士陵园站约532米,中山三路东昌南街",精装修,中华广场附近精装四房 拎包入住 全天看房
2室1厅1卫,80平米,中层,整租,南,4800,"豪贤苑,越秀,小北,距1号线农讲所站约383米,仓边路豪贤路仁生里11号",简装修,中山四路 仓边路 豪贤苑电梯两房一厅 家私电齐全 看房随时
2室1厅1卫,65平米,中层,整租,南,6500,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",精装修,珠江新城 富力新天地两房 通风采光好 带阳台 急租！
1室1厅1卫,60平米,中层,整租,南,6000,"东方文德广场,越秀,北京路,距1号线农讲所站约523米,文德北路68号",豪华装修,文德路 东方文德。 农讲所附近
2室2厅1卫,72平米,中层,整租,南北,4500,"梅花路电力设计院宿舍,越秀,杨箕,距5号线动物园站约376米,梅花路65号（锦城花园附近）",精装修,梅花路电力设计院 精装两房 安静舒适 家电齐全 近杨箕站
3室2厅2卫,120平米,中层,整租,西北,8000,"富力东堤湾,越秀,杨箕,距1号线杨箕站约255米,中山一路金羊三街",精装修,东堤湾 望花园 安静 大三房带主套 双阳台 家私电器齐全
3室2厅2卫,120平米,中层,整租,南,6500,"麓湖御景,越秀,淘金,距5号线淘金站约573米,麓湖路麓苑路39号",精装修,房子楼龄新 万科物业专业管理 让你安全放心 现房子低价出租
2室1厅1卫,68平米,高层,整租,南,4500,"银山大厦,越秀,小北,距1号线农讲所站约528米,越秀区仓边路93至95号",精装修,银山大厦 仓边路 中山四路 农讲所 北京路步行街 家私齐全 采光好
1室1厅1卫,30平米,高层,整租,西南,2500,"水荫路34号大院,越秀,水荫路,距5号线动物园站约241米,水荫路34号",精装修,水荫路 精装大单间 环境优美 动物园 全拎包入住
1室1厅1卫,43平米,高层,整租,东西,4200,"五羊华轩,越秀,五羊新城,距1号线杨箕站约408米,越秀区五羊新城东泰路36和38号",精装修,五羊华轩小区 正规精装1房1厅 电梯高层视野宽阔
2室1厅1卫,48平米,中层,整租,南,3700,"起义路小区,越秀,北京路,距1号线公园前站约348米,广州起义路西湖路",简装修,起义路 低层带装修两房 家私家电齐 随时可看
4室2厅3卫,425平米,高层,整租,东南,48000,"凯旋会,越秀,五羊新城,距5号线五羊邨站约659米,越秀区广州大道中明月一路11至23号",豪华装修,旋会花园 落地大飘窗珠江美景尽收眼前 配的感觉
2室1厅1卫,50平米,低层,整租,西北,3000,"盘福路大院,越秀,盘福路,距2号线纪念堂站约432米,东风西路盘福路",简装修,盘福路低层二楼，正规两房一厅，家私家电齐全，随时可以入住。
4室2厅2卫,154平米,中层,整租,东,12000,"东山雅筑,越秀,东风东,距5号线动物园站约537米,东风东路776号",精装修,东山雅筑 大三房带工人房 家私电器齐全 东向 望花园
3室2厅1卫,90平米,高层,整租,南北,3800,"陵园西小区,越秀,东川路,距1号线烈士陵园站约387米,陵园西路一号",精装修,可做员工宿舍 合租 住家也可以 本人实拍 有钥匙
3室1厅1卫,80平米,中层,整租,南,5800,"恤孤院路小区,越秀,东山,距1号线东山口站约585米,恤孤院路（近培正一横路）",精装修,东山口 温馨舒适三房 家私家电齐 近 近市场 公园
3室1厅1卫,75平米,高层,整租,西南,4500,"海珠北路小区,越秀,西门口,距1号线西门口站约309米,中山六路海珠北路",中装修,原汁原味楼梯中层，三房一厅，采光通风好。
3室2厅2卫,133平米,中层,整租,东北,11000,"君汇世家,越秀,环市东,距5号线动物园站约600米,天河路45号之九到之二十五",精装修,君汇世家 安静大3房 业主自住放租 保养新净 家电齐全 靓
2室2厅1卫,102平米,高层,整租,东南,7999,"上誉花园,越秀,环市东,距5号线动物园站约600米,天河路45号之九到之二十五",精装修,君汇世家102平两房 保养好 近东风东 近
2室1厅1卫,55平米,中层,整租,南,3300,"东贤里小区,越秀,农讲所,距1号线烈士陵园站约637米,中山三路东贤里",精装修,中华广场 地铁1号线 低层 2房1厅 精装修 整租
3室1厅1卫,100平米,中层,整租,东南,7000,"御东和府,越秀,东山,距5号线区庄站约550米,越秀区农林下路35号至39号",豪华装修,御东和府 三室一厅 100平米7000每月 精装 家电齐全 采光好 整租
3室2厅1卫,122平米,高层,整租,南,9500,"东风广场四期,越秀,东风东,距5号线动物园站约411米,东风东路787号",精装修,东风广场四期 122平 南向三房 随时起租 安静望花园
2室1厅1卫,80平米,中层,整租,南,5800,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",简装修,富力东山新天地 精装修两房 环境舒适 大型小区管理
2室1厅1卫,62平米,高层,整租,南,5000,"云鹤南街小区,越秀,环市东,距5号线动物园站约417米,环市东路云鹤南街",豪华装修,云鹤南街 豪装两房 家电齐全 交通便利
4室2厅1卫,138平米,高层,整租,南,5800,"犀牛路小区,越秀,东山,距5号线区庄站约214米,农林下路犀牛路",简装修,犀牛路 区庄 大面积4房可租员工宿舍 看房方便
4室1厅1卫,125平米,中层,整租,南,5000,"共和路小区,越秀,东山,距1号线杨箕站约313米,共和路",简装修,杨箕共和路寺贝底侧小区4房一厅南北向有车位
2室2厅1卫,64平米,低层,整租,东南,4000,"梅花村小区,越秀,杨箕,距1号线杨箕站约373米,中山一路梅花村路",精装修,梅花村大型小区 64平两房 优美环境内有机关幼儿园 育才在旁边
1室1厅1卫,45平米,中层,整租,南,4500,"东风广场四期,越秀,东风东,距5号线动物园站约411米,东风东路787号",简装修,眞实 东风广场 精装一房 交通便利 户型方正 拎包入住
2室1厅1卫,53平米,中层,整租,东西,2100,"梅花路大院,越秀,杨箕,距1号线杨箕站约346米,东风东梅花路",简装修,精装修合租只租女生新装修，单间出租的
4室2厅2卫,120平米,中层,整租,东南,6300,"梅花村小区,越秀,杨箕,距1号线杨箕站约373米,中山一路梅花村路",精装修,梅花村精装大四房带主套 配套齐全 交通方便 住家陪读
2室2厅1卫,65平米,中层,整租,南,3800,"仁秀里,越秀,东川路,距6号线团一大广场站约421米,东华西路北边内街",精装修,东华西路 大两房两厅加杂物房 厅出阳台 中层单位
2室1厅1卫,56平米,中层,整租,南,3800,"越秀大南路小区,越秀,北京路,距6号线北京路站约373米,越秀区大南路",中装修,大南路 两房一厅 有装修 家私电器齐 拎包入住
2室2厅1卫,101平米,高层,整租,东北,7800,"君汇世家,越秀,环市东,距5号线动物园站约600米,天河路45号之九到之二十五",精装修,君汇世家 实用大两房 安静通风 采光好 东风东就在楼下 极其方便
2室2厅1卫,67平米,中层,整租,北,4300,"天兴大厦,越秀,杨箕,距1号线杨箕站约396米,中山一路21号",简装修,天兴大厦 电梯二房 格局方正 交通方便
2室1厅1卫,65平米,中层,整租,东南,3200,"共和大街小区,越秀,共和路,距1号线杨箕站约569米,共和大街近共和路",精装修,急租，急租，，不容错过，看房随时！
3室2厅2卫,106平米,中层,整租,南北,8000,"锦城花园,越秀,东风东,距1号线杨箕站约364米,东风东路858号",精装修,锦城花园区小高层小三房带主套安静南北对流望花园
2室2厅2卫,75平米,中层,整租,南北,4300,"龟岗大马路小区,越秀,东山,距1号线东山口站约441米,龟岗大马路近龟岗二马路",豪华装修,图片 2室家电家具齐全随时能看
3室2厅2卫,127平米,中层,整租,东南,9000,"和风雅居,越秀,杨箕,距1号线杨箕站约207米,梅花路8号（地铁杨箕站C出口）",豪华装修,杨箕出口 和风雅居 豪华装修三房带主套 看房方便 家私电齐
2室1厅1卫,75平米,中层,整租,南,4500,"东环路6号大院,越秀,东风东,距5号线动物园站约262米,东环路6号大院",中装修,东环路6号大院靓房出租 中层两房一厅 家电全齐 大院安静安全
2室1厅1卫,60平米,中层,整租,南,3500,"建设大马路小区,越秀,建设路,距5号线淘金站约693米,东风东建设大马路",简装修,建设大马路 大院管理 环境安全安静 拎包入住
3室1厅1卫,100平米,中层,整租,南,7500,"都市晴川,越秀,东川路,距6号线团一大广场站约676米,越秀区东川路元运新街",简装修,都市晴川 实用3房 房大厅大 住家装修 近东川路 近中华广场
3室1厅1卫,118平米,高层,整租,南,7500,"北秀花园,越秀,小北,距2号线纪念堂站约849米,小北路天香街3至9号",精装修,北秀花园 电梯三房高层温馨家庭气息 带精装修 业主出租
1室1厅1卫,45平米,中层,整租,暂无,2700,"寺右南路小区,越秀,五羊新城,距5号线五羊邨站约579米,明月路寺右南路",精装修,五羊新城正规一房一厅 地铁 家具齐全 交通方便 生活便利
2室1厅1卫,89平米,中层,整租,南,6000,"东越雅居,越秀,北京路,距1号线农讲所站约448米,越秀中路58号至66号双号",精装修,有效待租　　不真的房源我也不放上去的　业主住附近　随时方便看
1室1厅1卫,43平米,中层,整租,南,4000,"五羊华轩,越秀,五羊新城,距1号线杨箕站约408米,越秀区五羊新城东泰路36和38号",精装修,五羊华轩 出租一房一厅 小区管理安全高 南向通 风采光好
3室1厅1卫,80平米,中层,整租,南,4000,"魁巷小区,越秀,北京路,距1号线公园前站约582米,越秀区北京路起义路",简装修,惠福西路 三房一厅 采光好 家私电器齐 随时可看
2室1厅1卫,95平米,高层,整租,东南,8000,"骏文雅苑,越秀,北京路,距1号线农讲所站约475米,文明路119、121、123号",豪华装修,全新未入住 两房两厅 豪华装修 轻松掌握 唯美品质
2室1厅1卫,55平米,中层,整租,东南,2800,"小北路大院,越秀,小北,距5号线小北站约796米,越秀区小北路",中装修,小北地铁站 小北路 环境优雅 两房两厅 通风采光全明
3室2厅1卫,100平米,中层,整租,北,5000,"共和西路小区,越秀,共和路,距1号线东山口站约666米,达道路共和西路49号",精装修,共和西精装修电梯三房生活便利小区管理住家必备
3室2厅2卫,110平米,高层,整租,东南,8800,"东山雅筑,越秀,东风东,距5号线动物园站约537米,东风东路776号",精装修,东山雅筑 安静精装三房 小区门口就是育才 家电齐全
1室1厅1卫,43平米,高层,整租,东,2800,"寺贝通津小区,越秀,东山,距1号线东山口站约442米,越秀区寺贝通津",中装修,靓租标准一房一厅部分家私优雅环境低楼层采光好
1室1厅1卫,47平米,中层,整租,南,3800,"富力东堤湾,越秀,杨箕,距1号线杨箕站约255米,中山一路金羊三街",精装修,眞实 富力东堤湾精装修正规一房实图实价安静高层近地铁拎包入住
2室1厅1卫,56平米,中层,整租,东南,3100,"北京路大院,越秀,北京路,距6号线北京路站约77米,北京路",中装修,公园前地铁北京路与大南路交界小区管理两房1厅东南向
3室2厅2卫,98平米,中层,整租,东南,8500,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",精装修,精装3居室 家电齐全 室内干净整洁 仅租8500元月
1室1厅1卫,38平米,高层,整租,南,550,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",简装修,精装一房 交通便利 干净清爽一房
